image_path,image_id,category_id,label,class_idx,split
data\raw\train_mini\08106_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_farnesiana\878ded24-5c0f-44e7-9dfb-b7989118c2fb.jpg,2209117,8106,Vachellia farnesiana,391,train
data\raw\train_mini\08106_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_farnesiana\c029d4da-f56e-41d8-9aa2-4c7d94c2293e.jpg,1421264,8106,Vachellia farnesiana,391,train
data\raw\train_mini\08106_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_farnesiana\d3a28a93-4dfc-4bc6-b21d-af359701f88b.jpg,520923,8106,Vachellia farnesiana,391,train
data\raw\train_mini\08106_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_farnesiana\7bf30b55-b6af-4a05-b282-f54a78979f9b.jpg,707508,8106,Vachellia farnesiana,391,train
data\raw\train_mini\08106_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_farnesiana\da0becf5-ae1c-410e-9e22-f3a1c2372105.jpg,1464656,8106,Vachellia farnesiana,391,train
data\raw\train_mini\08106_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_farnesiana\f47736c3-b5d0-4835-88a9-f8c964b28d71.jpg,1586566,8106,Vachellia farnesiana,391,train
data\raw\train_mini\08106_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Vachellia_farnesiana\eeb8f317-92d7-4ff2-9c30-3245e552f1d5.jpg,1685048,8106,Vachellia farnesiana,391,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\b5a07566-5ea0-411a-b570-feca4e51c14a.jpg,828915,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\e7ea6d89-b76c-42e3-bc3b-0fc357569b5e.jpg,851995,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\d726d1ea-5008-4c0b-a3a2-a74f262722b2.jpg,182828,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\6aeef93e-564c-4c3a-82a3-3b98cfd03b0f.jpg,758587,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\7c0af205-55c5-4ec1-81b2-d7b616e901e0.jpg,116288,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\3d22b04a-be73-4468-8438-4c055431c515.jpg,746945,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\ff33280d-c637-4ed7-b1e6-af6a9fe089cd.jpg,1605482,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\8c48406f-c50f-44fb-becb-29ec163f4d32.jpg,832605,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\a8117111-f77c-4e14-860c-443d6cd0dcc3.jpg,93447,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\c74f4289-6c36-4ccd-bc15-63d709261341.jpg,1716952,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\fda2b0ab-0a92-468d-abf4-34c3a0886450.jpg,179993,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\d690131d-9484-4f26-911a-7a3d5b495994.jpg,835904,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\2a4ffad9-39e6-4fc5-a371-01f7fff7801b.jpg,511482,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\cdc4ba10-605d-4a14-892c-2654fcaaf367.jpg,176943,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\148899b1-a22b-4484-866d-cf93b6abfde9.jpg,821075,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\7ed6a811-2ced-4499-b493-57442a40eba4.jpg,967605,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\c62ccab5-309b-4aa1-a360-1798364310fe.jpg,184606,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\2571496d-d550-4e96-aca9-cf746bacc3ab.jpg,1731181,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\0481abf0-0074-40f9-9065-248c9e94a2e3.jpg,360001,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\0ee78d0f-498d-4d87-a32d-c41e4dce72ef.jpg,1997043,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\61d372c6-ef1d-4271-ae60-06dfd7534e8f.jpg,767443,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\1a6cb260-ce13-4426-bb77-9bb412d2f784.jpg,2096990,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\78e39f39-0d7c-4adf-8327-bd08902c619d.jpg,1760339,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\429d67b1-b883-45d6-864d-d6db7065c4dd.jpg,1707751,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\fbcffba8-a30d-4bbb-94da-ed723be6b5cf.jpg,1660143,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\18b2aa82-abe1-4cdd-82cc-f31705581636.jpg,29391,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\095dc3a1-c5cc-4eb3-b41f-3946cab9f967.jpg,829167,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\b829e285-1aef-405b-8bb9-f6fae0849a31.jpg,814644,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\32700a7a-e68c-4c3d-b3d1-39ce9cb22d4e.jpg,40289,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\f771e16f-45a6-4fae-a814-3f1c1033b76f.jpg,1585577,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\4b224a40-7b44-4f12-8135-88a0246bc747.jpg,1716374,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\66eccf02-9d71-45a4-a512-c3b808573b4d.jpg,179374,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\9a7c194a-c67d-4f4e-a3e4-7b8188d80d91.jpg,792950,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\0d5d9b48-a0fc-4fc7-887c-eda30e6dcc11.jpg,626219,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\81838150-110f-4555-8ffb-8bec8359fcb8.jpg,2410058,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\40c158c1-5b9d-4281-bff4-eaef9c48b709.jpg,2492774,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\b0a3afa3-eb53-4e84-97bc-61bbe6e733f1.jpg,178301,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\2053adc0-9a1b-4933-af25-25181be44554.jpg,828131,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\e0f3991e-43fc-4243-b02d-4d1b2cdd7469.jpg,2145595,8127,Polygala alba,392,train
data\raw\train_mini\08127_Plantae_Tracheophyta_Magnoliopsida_Fabales_Polygalaceae_Polygala_alba\11e36d77-6ff5-4609-85fd-fc7473db36d4.jpg,1879858,8127,Polygala alba,392,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\a2413698-564a-4cd0-a3f1-4f46dae78a11.jpg,415095,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\5671a0ef-543b-4f14-a615-838730d5f33b.jpg,2069080,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\c273e5c7-b826-47d4-881a-5caea7d2064b.jpg,1212740,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\955f04f2-c9e0-4dfc-a25f-8740c118ce9b.jpg,1315666,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\81f5b4cf-b5be-4ed4-90fd-3c17983f6a76.jpg,352288,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\d7ce5d10-07d0-44dd-b623-86eccd48cd77.jpg,1592538,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\ddf73c31-d999-4c22-9bde-93f2b3bc2e06.jpg,2246184,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\64cfff9c-6ab8-465d-9aeb-8d1655b1e988.jpg,2118328,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\c0b20337-2d2f-492e-b43b-eaae34cb3c7d.jpg,1237642,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\1cbb020b-2df2-4d9b-88ed-475ee4bf739d.jpg,706859,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\38d62e52-781a-4eae-9608-ac3c01e59853.jpg,2212,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\d6770a0f-375d-48cb-80b9-017c40b9d41f.jpg,387208,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\cbc65016-a69a-48a4-9175-9a8f2006636a.jpg,941001,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\71ce6f49-f4d4-4289-a7bd-2fb4f2fca222.jpg,1926952,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\d3e8441a-247f-4057-8181-c64f4e8bb587.jpg,162241,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\dc0b7998-446f-4459-80d3-1876aa8eecdb.jpg,364029,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\5df61412-2087-43ab-b68e-b132555d9b3d.jpg,525374,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\c2ec3600-3842-42c2-8c21-acaf431eff41.jpg,2439276,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\82e46924-0245-4086-828e-32ad83ab8b9c.jpg,191993,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\eeb855e4-8da5-48b9-b68f-3a469260cf45.jpg,798953,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\6303b19a-834c-4751-b398-9c2c32b33be0.jpg,17523,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\5f0eb620-0c26-4f0c-bdc2-21473bcd8edd.jpg,1592408,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\e5a6d12b-52b2-4dac-a317-7c48a5801dd1.jpg,2329398,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\208b9ad8-c379-4e04-9db2-2a10472c05a7.jpg,1184660,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\8fc238f9-c67d-4d5c-a110-feadffdaa004.jpg,2043859,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\445779b1-57a6-480a-a687-ab52c2122c12.jpg,542690,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\17eda28e-ea4d-4a7d-8e6a-60df4d39e048.jpg,477862,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\781fd1c2-0702-44a1-982e-347ab5a83b72.jpg,2129558,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\be2c120c-c0ba-441a-b6bf-7721dbbfab88.jpg,672922,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\05a90dab-9831-4c3a-9291-00837facef6f.jpg,565314,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\b7ec2a9d-1bfc-495e-9255-d18731283734.jpg,259619,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\6711a30d-8950-47e8-8dec-995b6dced653.jpg,958673,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\73c1fe99-6419-4943-971f-5bf47c13b46a.jpg,1571406,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\f4412f79-44f3-4b57-be3a-9f7e258b5557.jpg,1451163,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\ea9d6677-57fa-4c33-84ae-9e40ac709aec.jpg,193161,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\ca5984df-313e-48c7-83fa-0db4e921d5cd.jpg,2246428,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\a341f003-cdfd-4999-845c-a651411eb049.jpg,2023230,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\5a2fc12c-e5e9-4698-88f9-7cbd8f1a066b.jpg,2242431,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\1358035d-0422-4b46-8515-3cffcc2e65ef.jpg,575402,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08154_Plantae_Tracheophyta_Magnoliopsida_Fagales_Betulaceae_Carpinus_caroliniana\2b86ed6a-89d8-4fa8-bc5b-43f84bdfac24.jpg,1405766,8154,Carpinus caroliniana,393,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\042b84e8-8b8e-4250-b34c-65298680576b.jpg,230073,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\013a0485-c35e-45c2-95f4-02eed3f69035.jpg,598115,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\e3ef7cf0-69dd-4f62-abfc-4bacae4b6dff.jpg,675972,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\c2590bad-772b-47ba-8f57-8fc4b591817d.jpg,2124408,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\0e228d17-1e74-4c0d-bc87-2475adc3d257.jpg,265916,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\4b94b9a1-9a75-4e55-a7c8-d05e8a4b141a.jpg,129284,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\cfc67811-8b85-4a58-a063-a2df9ba23cd8.jpg,1459397,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\381dc0ab-d6cd-403a-8f43-eb4a51cdb554.jpg,860781,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\37557ee3-b7e3-4075-97d8-e84e9a93d926.jpg,1694901,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\d6c07281-3739-482b-8c73-263dc1e9fcb6.jpg,2059265,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\bc95ba83-0151-42e4-a012-1dacea9fc881.jpg,1887118,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\1bffe2f1-b996-4e4e-9b7c-c1b8873ab73e.jpg,34068,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\18c5a471-899d-4409-93a1-fd8014eac786.jpg,2033738,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\cfd60c17-2882-4c2e-a0b9-4392663fc7d4.jpg,1065221,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\3542f787-b966-46bc-9558-88ec65277a4e.jpg,373027,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\e5219c7b-7724-4afe-846e-86c950f9219c.jpg,1291696,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\5463c80a-0774-4b87-951e-54f893768937.jpg,1662955,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\02525d87-370b-4db2-8a60-0342cf6f0ab2.jpg,927626,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\61a8ed57-8186-4da6-8fb5-25cdaa60fafd.jpg,908850,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\43a1d51d-ebf0-4670-b468-1ef9c0d4e0ac.jpg,1031244,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\af0e9dc7-0ea4-4d80-8c9e-40b822991592.jpg,1935036,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\e9afcdc7-59fb-407f-98f4-1b9d51f5600c.jpg,481947,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\87a6b930-631f-4d71-b0c4-8bf52ce43588.jpg,2001350,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\e5889efe-d2ec-41dd-9d71-c6860b84528a.jpg,1334433,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\c35c91dc-77dc-410f-8b37-c828b2ccc129.jpg,1010792,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\98c57369-f98e-4766-ae1f-f4c807d5f4e2.jpg,428508,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\119fe608-23e6-4bfd-b7ea-5bb53cae0be0.jpg,1059377,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\08eebdad-b961-4320-a34d-b0984523b2d2.jpg,1062746,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\5e54f0ce-cee3-4b19-95f1-30073d52083a.jpg,505273,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\4f2f1f35-ee31-4663-82c9-ef7d8041d1ba.jpg,1624233,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\47afc271-381a-4739-8b24-56ff983bd46a.jpg,693765,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\b104f3c3-8e64-4cac-9f48-72f864e322cc.jpg,1856627,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\3fa3ad23-3742-4138-8ab3-62e05344602f.jpg,2445292,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\721c6efd-004d-43ed-b0dd-e0ef65124fb6.jpg,1798831,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\b4c66ce4-adee-4802-9545-f43b7d044ea5.jpg,1097116,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\9288fc03-54ae-47e8-9f8a-16561a96d35b.jpg,2192837,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\740e253b-9ee8-4779-8c4e-8c992e8f4b4a.jpg,949742,8162,Chrysolepis chrysophylla,394,train
data\raw\train_mini\08162_Plantae_Tracheophyta_Magnoliopsida_Fagales_Fagaceae_Chrysolepis_chrysophylla\ec03ca19-53cd-4cf6-ba10-8dfa67df2c36.jpg,2035696,8162,Chrysolepis chrysophylla,394,train
